X1,X2,X3,X4,X5,X6,X7,X8,U,time
0.04967141530112327,-0.013826430117118467,0.06476885381006925,0.15230298564080255,-0.023415337472333597,-0.023413695694918055,0.15792128155073915,0.07674347291529088,-0.04694743859349521,0
0.05425600435859647,-0.046341769281246226,-0.04657297535702569,0.02419622715660341,-0.1913280244657798,-0.1724917832513033,-0.05622875292409727,-0.10128311203344238,0.03142473325952739,1
-0.0908024075521211,-0.14123037013352915,0.14656487689215542,-0.02257763004865357,0.006752820468792384,-0.14247481862134567,-0.05443827245251827,0.01109225897098661,-0.11509935774223029,2
0.0375698018345672,-0.0600638689918805,-0.02916937497932768,-0.060170661222939695,0.18522781845089378,-0.0013497224737933921,-0.10577109289559004,0.08225449121031891,-0.12208436499710223,3
-0.13492686997060618,-0.20471782488177587,-0.17520622636284752,0.03210397741219317,0.07384665799954104,-0.008773055395906577,-0.012037231104651741,-0.08185863922178883,-0.14785219903674274,4
-0.08085090439936067,-0.09862574500483301,0.11259047777668511,0.047925830046495255,-0.1763040155362734,-0.022461358498208815,-0.041578797430198954,-0.04628352992116551,0.06116762888408679,5
0.09854526564714386,0.1269051552446254,-0.14789221915642392,-0.05362183947315173,0.033126343140356396,0.06820796816515516,-0.05577889925890209,-0.057287621756592695,-0.11063349740060283,6
-0.027964867487771564,0.036884916492492634,0.14158853827991913,0.0021914383006084153,0.10035328978920242,0.14284404556854327,-0.04063918660270813,0.08997084037715031,0.15380365664659693,7
0.0650101725232798,0.1989409270653764,-0.2713293295143616,0.04845853294487084,0.008704706823817123,-0.03477049248936952,0.05917149360254038,-0.20644540753440221,-0.021967188783751194,8
0.0879308710547797,0.06639060561984314,-0.046419698021244606,-0.10106208638915894,-0.05017570435845366,0.08949184213343753,0.02070543859468912,-0.03501166021773642,0.05132674331133561,9
0.0431388636256933,0.08293858964691554,-0.06552038677675968,-0.00812989824799086,-0.03921081531321577,-0.16379182343846052,0.06093417245316074,0.026284498200475067,0.000511345664246089,10
-0.07920709879115048,-0.16119319023806936,-0.011480946462122402,-0.041262668524619836,-0.0802277269221619,-0.04524793576830022,-0.016922052522007333,0.1947288135701674,0.017457781283183895,11
0.019663900380912896,-0.010888875515253442,-0.17487994904202844,0.013601155585898262,0.006023020994102644,0.2476460999076651,-0.03507287399701733,0.028939822293677732,-0.0034711769705243313,12
0.017382296224103116,0.061818296738893525,0.19287475933615975,0.10108591246799963,-0.09093874547947389,0.18697522066024583,-0.053508971311545306,0.13535165628337628,0.21904556258099786,13
-0.1445317822885307,0.0012326548405707308,-0.06370322589268265,-0.0395628495051966,-0.15506634310661327,-0.09970052628672538,-0.040789044141524455,0.015179394865335046,-0.09194242342338033,14
0.12525061462779777,-0.09743629700142852,-0.00730242950393635,0.061549947039179355,-0.12308643164339553,-0.025257546437822874,0.09581909122788894,-0.15428613840749214,0.018463385853230423,15
0.022383666676537867,0.07599155832655013,-0.17622754356200399,-0.1271296862131994,0.05219415656168977,0.025984848912939364,0.016209143781349654,0.010843955694450392,-0.06800247215784909,16
0.05315519360772973,-0.023561015738733065,0.019246986087426435,0.19092302517050144,0.04738329209117875,-0.06632448412953634,0.07475005798291175,-0.06992020589174633,0.07870846037424521,17
0.040866182015887,-0.07629413600894312,0.05196572212791179,0.00514514712151716,0.082206015999449,0.19109142828012587,-0.047752381045624764,-0.10650662147264228,-0.08895144296255234,18
0.05757924811172235,0.007879545696963116,0.15156219090114595,0.058981733589951346,0.08271832490360238,0.14733020205799655,0.21223540761377574,0.06874023750684105,0.2720169166589619,19
0.004128209524566592,-0.04024709837128447,-0.11836015912820144,0.053843158193453,-0.02234627853258509,0.027472475346809702,0.09888933317765328,-0.03692067139808145,-0.0846793718068405,20
-0.1758622843493751,-0.08015954294516255,0.08713716589415794,0.03469817281495283,-0.12457387787119881,-0.03259114821910014,0.048147104344267076,-0.08300536491201983,0.015372510594552791,21
-0.0036897168008929926,-0.08815588001481493,0.07600895253975906,0.06629499814079519,0.1083051243175277,0.17471892183472415,-0.14917383867239417,-0.07575626963920919,0.05150352672086598,22
0.11905003787289725,0.07430745439253252,0.42501215809004983,0.07148386309724729,0.1135565640180599,0.1768593989771779,0.12629074777273325,-0.004963001746770206,0.07589692204932674,23
-0.05935040004202324,0.10382178675301407,-0.075499406133705,0.009219466319773904,0.23146585666735087,-0.10144415839044428,0.1305268086794636,-0.17778920242159535,-0.04719318657894335,24
0.06982631434421967,-0.01622181993056522,-0.18537724392873733,-0.1154959420133406,0.06795977489346759,-0.06851877837388594,-0.013859596478458008,-0.01824882817582222,-0.06516003476058171,25
